Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"A05",Absolute Quantification,"ABS","21RG-126G0140",Ch2Unknown,"rs2576241_A","Manual",235,ddPCR Supermix for Probes (no dUTP),4700,,,242,227,4079,18485,0,0,4079,18485,0,22564,,,,,,,,,,,,,,,,,,1,1,1808,3471.1,945.39,1402,"",,,,238.3,230.9,,,,,,,,,,,,,
"B02",Absolute Quantification,"ABS","30113",Ch2Unknown,"rs6781236_A","Manual",31.5,ddPCR Supermix for Probes (no dUTP),630,,,33.9,29,618,22799,1,14,617,22785,0.0312,23417,,,,,,,,0.024,,,0.036,0.012,2.3,,,3.5,1.2,1,1,1811,2557.5,1096,1134.6,"",,,,32.7,30.2,,,,,,,0.03,0.018,,,2.9,1.7,
"B03",Absolute Quantification,"ABS","NTC",Ch2Unknown,"rs6781236_A","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,24012,0,0,0,24012,0,24012,,,,,,,,,,,,,,,,,,1,1,1811,0,1054.9,1054.9,"",,,,0.067,0,,,,,,,,,,,,,
"B04",Absolute Quantification,"ABS","20611",Ch2Unknown,"rs2576241_A","Manual",28.4,ddPCR Supermix for Probes (no dUTP),568,,,30.8,26,538,21986,0,14,538,21972,0,22524,,,,,,,,0.026,,,0.04,0.012,2.5,,,3.8,1.2,1,1,1808,3076.5,941.2,992.2,"",,,,29.7,27.2,,,,,,,0.033,0.019,,,3.2,1.8,
"B05",Absolute Quantification,"ABS","21RG-126G0140",Ch2Unknown,"rs2576241_A","Manual",224,ddPCR Supermix for Probes (no dUTP),4480,,,231,216,3542,16928,0,0,3542,16928,0,20470,,,,,,,,,,,,,,,,,,1,1,1808,3476.7,950.52,1387.6,"",,,,227.3,219.8,,,,,,,,,,,,,
"C02",Absolute Quantification,"ABS","30113",Ch2Unknown,"rs6781236_A","Manual",30.1,ddPCR Supermix for Probes (no dUTP),602,,,32.6,27.6,546,21073,0,20,546,21053,0,21619,,,,,,,,0.036,,,0.052,0.02,3.5,,,5,2,1,1,1811,2574.3,1105.4,1142.5,"",,,,31.4,28.8,,,,,,,0.044,0.028,,,4.3,2.7,
"C03",Absolute Quantification,"ABS","NTC",Ch2Unknown,"rs6781236_A","Manual",0.05,ddPCR Supermix for Probes (no dUTP),1,,,0.26,0,1,21690,1,0,0,21690,0.0542,21691,,,,,,,,1,,,4.3,0,50,,,130,0,1,1,1811,2737.6,1069.8,1069.9,"",,,,0.14,0.01,,,,,,,2.6,0,,,89,11,
"C04",Absolute Quantification,"ABS","20611",Ch2Unknown,"rs2576241_A","Manual",35,ddPCR Supermix for Probes (no dUTP),700,,,37.7,32.3,658,21793,0,13,658,21780,0,22451,,,,,,,,0.019,,,0.03,0.009,1.9,,,3,0.9,1,1,1808,3087.5,950.2,1012.8,"",,,,36.4,33.6,,,,,,,0.025,0.014,,,2.4,1.4,
"C05",Absolute Quantification,"ABS","21RG-062G0108",Ch2Unknown,"rs2576241_A","Manual",145,ddPCR Supermix for Probes (no dUTP),2900,,,151,140,2730,20781,306,2465,2424,18316,0,23511,,,,,,,,1.02,,,1.07,0.96,50.4,,,51.7,49.1,1,1,1808,3425.3,975.28,1259.8,"",,,,148,142.4,,,,,,,1.043,0.989,,,51.1,49.7,
"D02",Absolute Quantification,"ABS","30113",Ch2Unknown,"rs6781236_A","Manual",30.5,ddPCR Supermix for Probes (no dUTP),610,,,33.3,27.6,441,16796,2,12,439,16784,0.115,17237,,,,,,,,0.031,,,0.048,0.014,3,,,4.6,1.4,1,1,1811,2572.5,1143,1179.6,"",,,,31.9,29,,,,,,,0.04,0.023,,,3.8,2.2,
"D03",Absolute Quantification,"ABS","NTC",Ch2Unknown,"rs6781236_A","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,21264,0,0,0,21264,0,21264,,,,,,,,,,,,,,,,,,1,1,1811,0,1091.1,1091.1,"",,,,0.076,0,,,,,,,,,,,,,
"D04",Absolute Quantification,"ABS","20611",Ch2Unknown,"rs2576241_A","Manual",34.3,ddPCR Supermix for Probes (no dUTP),686,,,37,31.7,654,22077,1,17,653,22060,0.0257,22731,,,,,,,,0.027,,,0.04,0.014,2.6,,,3.9,1.4,1,1,1808,3122.6,960.66,1022.9,"",,,,35.7,33,,,,,,,0.034,0.021,,,3.3,2,
"D05",Absolute Quantification,"ABS","21RG-062G0108",Ch2Unknown,"rs2576241_A","Manual",154,ddPCR Supermix for Probes (no dUTP),3080,,,160,148,2560,18349,312,2201,2248,16148,0.315,20909,,,,,,,,0.98,,,1.03,0.93,49.5,,,50.9,48.1,1,1,1808,3464.6,985.91,1289.4,"",,,,156.7,150.6,,,,,,,1.008,0.953,,,50.2,48.8,
"E02",Absolute Quantification,"ABS","21RG-126G0134",Ch2Unknown,"rs6781236_A","Manual",282,ddPCR Supermix for Probes (no dUTP),5640,,,290,274,4456,16453,0,0,4456,16453,0,20909,,,,,,,,,,,,,,,,,,1,1,1811,2857.4,1090,1466.7,"",,,,286.2,277.7,,,,,,,,,,,,,
"E03",Absolute Quantification,"ABS","20611",Ch2Unknown,"rs2576241_A","Manual",30.6,ddPCR Supermix for Probes (no dUTP),612,,,33.1,28.1,576,21839,1,13,575,21826,0.0345,22415,,,,,,,,0.024,,,0.037,0.011,2.3,,,3.6,1.1,1,1,1808,3102.4,942.91,998.4,"",,,,31.9,29.4,,,,,,,0.031,0.017,,,3,1.7,
"E04",Absolute Quantification,"ABS","20611",Ch2Unknown,"rs2576241_A","Manual",29.5,ddPCR Supermix for Probes (no dUTP),590,,,32,27,532,20975,1,27,531,20948,0.0173,21507,,,,,,,,0.052,,,0.072,0.032,4.9,,,6.7,3.1,1,1,1808,3131.9,963.37,1017,"",,,,30.7,28.2,,,,,,,0.062,0.042,,,5.9,4,
"E05",Absolute Quantification,"ABS","NTC",Ch2Unknown,"rs2576241_A","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22493,0,0,0,22493,0,22493,,,,,,,,,,,,,,,,,,1,1,1808,0,959.28,959.28,"",,,,0.072,0,,,,,,,,,,,,,
"F02",Absolute Quantification,"ABS","21RG-126G0134",Ch2Unknown,"rs6781236_A","Manual",269,ddPCR Supermix for Probes (no dUTP),5380,,,277,262,4539,17639,1,0,4538,17639,0.053,22178,,,,,,,,0.0002,,,0.00066,0,0.02,,,0.066,0,1,1,1811,2889.2,1106.6,1471.4,"",,,,273.4,265.4,,,,,,,0.00042,0,,,0.042,0,
"F03",Absolute Quantification,"ABS","20611",Ch2Unknown,"rs2576241_A","Manual",29.4,ddPCR Supermix for Probes (no dUTP),588,,,31.8,27,560,22143,0,13,560,22130,0,22703,,,,,,,,0.023,,,0.036,0.01,2.2,,,3.5,1,1,1,1808,3127.4,959.78,1013.2,"",,,,30.6,28.1,,,,,,,0.029,0.016,,,2.9,1.6,
"F04",Absolute Quantification,"ABS","20611",Ch2Unknown,"rs2576241_A","Manual",30.2,ddPCR Supermix for Probes (no dUTP),604,,,32.8,27.7,532,20434,0,13,532,20421,0,20966,,,,,,,,0.024,,,0.038,0.011,2.4,,,3.6,1.1,1,1,1808,3049.3,936.47,990.08,"",,,,31.5,28.9,,,,,,,0.031,0.017,,,3,1.7,
"F05",Absolute Quantification,"ABS","NTC",Ch2Unknown,"rs2576241_A","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,21978,0,0,0,21978,0,21978,,,,,,,,,,,,,,,,,,1,1,1808,0,974.83,974.83,"",,,,0.073,0,,,,,,,,,,,,,
"G02",Absolute Quantification,"ABS","21RG-103G0062",Ch2Unknown,"rs6781236_A","Manual",120.8,ddPCR Supermix for Probes (no dUTP),2416,,,125.8,115.9,2321,21456,216,2040,2105,19416,0,23777,,,,,,,,0.97,,,1.03,0.91,49.3,,,50.7,47.8,1,1,1811,2798.6,1098.5,1264.5,"",,,,123.4,118.3,,,,,,,0.999,0.942,,,50,48.5,
"G03",Absolute Quantification,"ABS","20611",Ch2Unknown,"rs2576241_A","Manual",30.4,ddPCR Supermix for Probes (no dUTP),608,,,32.9,28,583,22250,0,20,583,22230,0,22833,,,,,,,,0.034,,,0.049,0.019,3.3,,,4.7,1.9,1,1,1808,3065.6,936.13,990.51,"",,,,31.7,29.2,,,,,,,0.042,0.026,,,4,2.6,
"G04",Absolute Quantification,"ABS","20611",Ch2Unknown,"rs2576241_A","Manual",28.2,ddPCR Supermix for Probes (no dUTP),564,,,30.6,25.8,544,22428,1,20,543,22408,0.0264,22972,,,,,,,,0.038,,,0.055,0.021,3.7,,,5.2,2.1,1,1,1808,3072.5,943.3,993.72,"",,,,29.4,27,,,,,,,0.047,0.03,,,4.5,2.9,
"G05",Absolute Quantification,"ABS","NTC",Ch2Unknown,"rs2576241_A","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22662,0,0,0,22662,0,22662,,,,,,,,,,,,,,,,,,1,1,1808,0,978.36,978.36,"",,,,0.071,0,,,,,,,,,,,,,
"H02",Absolute Quantification,"ABS","21RG-103G0062",Ch2Unknown,"rs6781236_A","Manual",110,ddPCR Supermix for Probes (no dUTP),2200,,,114.7,105.2,2063,21054,206,1917,1857,19137,1.02,23117,,,,,,,,1.03,,,1.09,0.97,50.8,,,52.3,49.2,1,1,1811,2814.5,1111.9,1263.9,"",,,,112.4,107.6,,,,,,,1.062,0.999,,,51.5,50,
"H03",Absolute Quantification,"ABS","20611",Ch2Unknown,"rs2576241_A","Manual",31.7,ddPCR Supermix for Probes (no dUTP),634,,,34.2,29.1,581,21303,0,14,581,21289,0,21884,,,,,,,,0.024,,,0.037,0.011,2.3,,,3.5,1.1,1,1,1808,3056.8,939.26,995.48,"",,,,33,30.3,,,,,,,0.03,0.017,,,2.9,1.7,
"H04",Absolute Quantification,"ABS","20611",Ch2Unknown,"rs2576241_A","Manual",31.2,ddPCR Supermix for Probes (no dUTP),624,,,33.7,28.8,617,22935,1,8,616,22927,0.0392,23552,,,,,,,,0.014,,,0.024,0.005,1.4,,,2.4,0.5,1,1,1808,3057.1,934.03,989.65,"",,,,32.5,30,,,,,,,0.0193,0.0095,,,1.89,0.95,
"H05",Absolute Quantification,"ABS","NTC",Ch2Unknown,"rs2576241_A","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22184,0,0,0,22184,0,22184,,,,,,,,,,,,,,,,,,1,1,1808,0,978.36,978.36,"",,,,0.073,0,,,,,,,,,,,,,
